customer_cif,device_id,ip_address,geo_city,geo_country,gps_lat,gps_lon,browser_app_info,vpn_flag,emulator_flag
582149202067,1d48d7ca6dd69c0f15c21a16634f3229,203.2.253.165,New Delhi,IN,28.591693,77.182315,Edge/124.0,N,N
928468492384,74e00ab86ddc81273c5ac639c795d6de,122.76.103.96,Dwarka,IN,16.983203,81.781918,SamsungBrowser/24.0,N,N
928468492384,e3f8db15899aa22e9e4091ade50f8a4c,103.33.124.159,Dwarka,IN,16.969117,81.769113,Edge/124.0,N,N
820608473530,579c853641e1b03cf381a1295befe7de,59.38.167.56,Pune,IN,18.515417,73.83082,v9.0.1,N,N
745839207491,758a9bd61aa85d175102e805194c0cd2,59.104.175.173,Ahmedabad,IN,23.029683,72.570711,v8.1.2,N,N
745839207491,29f058b4c68e51c18fc74e1077b9100f,106.76.208.164,Ahmedabad,IN,23.044316,72.571,v8.2.0,N,N
745839207491,b93ebb59f02df3884fe31a71678feaf5,117.181.251.149,Ahmedabad,IN,23.031154,72.559595,v9.0.1,N,N
870530991089,3bf62ce0d47cd3244d2815ae47d25fb8,182.249.76.62,Panipat,IN,24.001391,74.762727,Edge/124.0,N,N
870530991089,fed1da060edc54a513e1e0f1779462a9,59.15.223.135,Panipat,IN,24.000753,74.754953,Chrome/124.0,N,N
654137072292,daf619b1c7884d3565e6c7e6092d04f9,157.141.137.165,Vadodara,IN,17.011891,80.033686,Firefox/125.0,N,N
837297618061,c7432c967f5ea4ade9081cc8aa69b426,106.106.34.139,Thiruvananthapuram,IN,16.793728,74.310378,v7.5.3,N,N
441009032217,c416f043561223f7c78e3357e50bb686,49.119.116.144,Jaipur,IN,26.875422,75.776404,Safari/17.4,N,N
283098787750,0c0f53d663e4e508ac0a426ebcf76cd5,122.237.67.72,Puri,IN,21.144503,75.101606,v8.2.0,N,N
283098787750,d6a814a413a38e9df824317f5017d9f0,182.139.84.226,Puri,IN,21.143985,75.116429,Chrome/124.0,N,N
283098787750,19523179a058c3c38531bf9cffb07bca,103.225.38.142,Puri,IN,21.158807,75.108268,v8.2.0,N,N
395888006168,ddf93cd3068f90e0d0b838e3154c8703,157.83.112.175,Thiruvananthapuram,IN,20.220433,74.72623,Firefox/125.0,N,N
292381371502,e58630705a6172307804daf7d8e4a42a,203.25.32.185,Panipat,IN,24.362512,79.376562,v9.0.1,N,N
588874104959,b1b8d26626dcaab59ef62ec20921d97f,122.145.187.190,Thiruvananthapuram,IN,23.810861,73.377266,v7.5.3,N,N
965405616991,550e791770681fa03b8c6ab7b7191563,106.8.209.248,Madurai,IN,21.951689,75.504952,v9.0.1,N,N
965405616991,1add0598f248f263bb8f284a38849275,106.59.25.175,Madurai,IN,21.942527,75.508001,v9.1.0,N,N
939284985138,ec7c75e0c51c7e4eb3b460fc9faeb462,49.231.50.61,Chennai,IN,13.114476,80.277321,Firefox/125.0,N,N
774307156576,97751ed01ecbc110587f4c9fc95ad92c,59.108.31.179,Indore,IN,19.340468,77.705036,v7.5.3,N,N
394815027284,4a5978d011074e510be6422681740656,117.109.113.68,Jabalpur,IN,18.783929,75.685713,v8.1.2,N,N
921434147370,dd1cffa454a7524e53cbaeca78808e54,59.19.74.155,Mumbai,IN,19.115485,72.823525,Safari/17.4,N,N
921434147370,931229fe3a2e62567dbdbd363352ce33,49.172.115.86,Mumbai,IN,19.118723,72.829806,Edge/124.0,N,N
329661287721,1f43ff40e7e0a59e9413c96ee2610640,157.61.184.21,Pune,IN,18.478938,73.838933,Edge/124.0,N,N
329661287721,86530bf0243261724fec20767ce78f65,117.206.56.27,Pune,IN,18.479541,73.841805,Safari/17.4,N,N
329661287721,a1b2647ba3ec842ee440473c0be100f3,117.16.208.126,Pune,IN,18.469849,73.847762,Chrome/124.0,N,N
179204456948,07370a780efa13ea8db54515a2be4c8e,157.33.44.153,Bengaluru,IN,13.011922,77.604254,SamsungBrowser/24.0,N,N
227201137248,9f66505228ea53e0e93c6342929f1cea,122.184.110.212,Bhopal,IN,23.228714,77.430303,Chrome/124.0,N,N
367902448736,deca2534aa1fcb3c7edb3b3b91eaef2b,203.26.233.86,Bhagalpur,IN,16.866489,80.000918,v7.5.3,N,N
668881319797,d249843310d2d99372e209d801378cc4,182.8.207.79,Gaya,IN,21.022433,76.146597,v9.0.1,N,N
668881319797,85a1187878610325c045b5b37ac57740,122.241.180.252,Gaya,IN,21.021966,76.13101,v9.0.1,N,N
427778433905,a3287a4c0384b4c49ea4237516db5449,117.228.80.162,Puri,IN,19.599583,73.885961,Firefox/125.0,N,N
538374642353,4157dd73dec90a3c65f700a12ed05ba3,106.166.51.45,Coimbatore,IN,19.425892,76.086531,Safari/17.4,N,N
177042171445,dc289596937197d7595194f37dadd317,117.33.122.156,Hyderabad,IN,17.412582,78.52538,Firefox/125.0,N,N
832448222897,28aea59de4eeef9a214aaf3c426482ea,203.132.119.41,Panipat,IN,16.923354,76.578965,v7.5.3,N,N
832448222897,0a6273c498dbbf4e4f83a257a1563349,182.132.214.252,Panipat,IN,16.916578,76.566775,v8.2.0,N,N
832448222897,240778ec1ac13b8acd1c5d8718d19be9,106.86.221.142,Panipat,IN,16.924933,76.577076,Edge/124.0,N,N
714297869559,7ec146dac60c840dbf530cf93999aafe,203.143.125.208,Rohini,IN,23.71207,79.127999,Firefox/125.0,N,N
706247522038,66b6afbfe5e2078ad1eab3912a2b1177,59.111.75.117,Salem,IN,23.225206,78.680728,v9.1.0,N,N
503796039124,fd795a9108467b25692b889dc75580bc,203.36.248.81,Kozhikode,IN,23.251517,79.586993,Edge/124.0,N,N
503796039124,ca59f1f8a66e1de165a68f137e737a0a,157.162.40.122,Kozhikode,IN,23.253635,79.593436,SamsungBrowser/24.0,N,N
187795056134,042389a686829ec19636bbf59c08eecd,122.67.248.204,Rohini,IN,16.848265,79.935441,v9.1.0,N,N
750023081821,259b6ccef415f066b18c11bc3c189d2a,182.125.45.215,Kozhikode,IN,23.595824,79.907356,v9.0.1,N,N
652312084430,22baacbe64e644bf17e3784e93a4da31,117.202.171.42,Pune,IN,18.568464,73.820647,v7.5.3,N,N
142910057501,9edec93b4f867aaef51d2f01325f44f5,103.239.226.92,Puri,IN,21.785014,78.23638,v9.0.1,N,N
142910057501,d66c7a95991636a4290689be7c17f352,106.3.152.62,Puri,IN,21.787414,78.249476,v8.1.2,N,N
329522750552,76d3560cbcbf85c3d0208c042d115e17,117.240.3.204,Warangal,IN,23.682567,81.014575,Edge/124.0,N,N
329522750552,b73730098401272529dfe59414e9011d,203.235.244.65,Warangal,IN,23.670376,81.021826,v9.0.1,N,N
470350580874,d1040828b451d96f84adbe216947fa0b,106.113.225.224,Mumbai,IN,19.047782,72.859997,Safari/17.4,N,N
470350580874,a0432edee4d294220b90dbaed5d7a9c3,157.69.203.56,Mumbai,IN,19.029201,72.855286,v9.1.0,N,N
458069302124,60ee35b9a78128ed0ff84112ca0dcc55,59.211.123.89,Indore,IN,18.335593,78.545745,SamsungBrowser/24.0,N,N
133242596657,85b2e6c2345185d29770cbc6daebb4fa,203.61.251.211,Ahmedabad,IN,23.043921,72.582168,v9.1.0,N,N
103686767321,5808a2783f55c4c1d898074c19874f8a,106.202.129.236,Madurai,IN,19.29984,75.525139,v9.1.0,N,N
103686767321,1b8d2a2beffbf737e348013ea7f5811c,117.72.8.96,Madurai,IN,19.303828,75.515939,v9.0.1,N,N
103686767321,ea0db13a8ee6cd45df0d65d94985d83b,182.121.91.160,Madurai,IN,19.295231,75.5242,v9.1.0,N,N
801630280781,03624a4d6ddd51cd95553806ba5cc34b,59.5.47.235,Udaipur,IN,19.333565,74.425029,Chrome/124.0,N,N
801630280781,02a8d240f70a52cf6c45cfb1b334ffbd,157.151.124.52,Udaipur,IN,19.32694,74.427779,Firefox/125.0,N,N
801630280781,f690df0d3b0c1d28cf07b8b65d006ba7,49.48.128.55,Udaipur,IN,19.335164,74.429143,Safari/17.4,N,N
365676478425,4c2254587b27692fe9f6a8b96e775a7d,49.228.107.45,Siliguri,IN,24.589989,74.461873,Safari/17.4,N,N
365676478425,f81c8b9e2c314049539072ddb2516fa6,103.227.220.66,Siliguri,IN,24.593367,74.458883,v8.2.0,N,N
113138246871,ae54a16bcc307c857b5236c3a54f53a0,106.150.91.119,Thrissur,IN,22.077541,81.557102,v8.1.2,N,N
422660968840,cc5e86ba28290135a88561d9b879634c,59.121.232.210,Varanasi,IN,25.136325,79.270843,v9.1.0,N,N
388614355697,78497bf33e755ab474d156b903c56d87,203.58.154.232,Ludhiana,IN,16.004168,79.137121,Edge/124.0,N,N
388614355697,0a961095f9752a47b0f54afa7aed1db6,103.157.238.142,Ludhiana,IN,16.009463,79.142103,Edge/124.0,N,N
199145746280,56e2dabf6a9b34d5bdffb8aa29f42bf6,203.55.250.195,Rohini,IN,21.780879,77.808711,v9.1.0,N,N
599975225263,f29df607b731b8e8ab3fdaf50b2f49bb,182.20.49.250,Kozhikode,IN,24.214911,77.962042,v8.2.0,N,N
599975225263,47a5b48a0e9ca9fe31610553ee415df8,157.42.73.186,Kozhikode,IN,24.213751,77.949608,v8.2.0,N,N
910024515625,21a93308ed099cf40717367221d966d2,49.118.124.72,Siliguri,IN,22.402041,73.476121,v9.1.0,N,N
312031034847,46d6ba07deadfd4d548262e162ba24d2,182.53.48.143,Varanasi,IN,19.634608,78.063183,SamsungBrowser/24.0,N,N
943183162233,72c2bb1af06f89dbea56844a8a00aec7,106.185.245.54,Jaipur,IN,26.930818,75.780862,Edge/124.0,N,N
943183162233,31f1c5610da90223349c68eff6a8831a,59.122.111.168,Jaipur,IN,26.925731,75.780699,Safari/17.4,N,N
934579159904,85a0eddfe08b09316d368892f57cfaf5,122.187.213.124,Muzaffarpur,IN,19.645152,81.1471,v7.5.3,N,N
206199567406,69f7b9237f039ab2a12f636c9dabce94,59.34.73.35,Madurai,IN,19.408351,81.148083,v8.1.2,N,N
206199567406,c5245969de0bd390d9cdf29f9b47ad81,103.73.216.82,Madurai,IN,19.408711,81.149333,Chrome/124.0,N,N
147054654942,cabaa3b128ec26ea28c0bad1cd2f4729,103.153.207.144,Lucknow,IN,26.865861,80.999579,v7.5.3,N,N
703424054901,5e1e9b95bacd75da2bb310e0b9aba00d,49.132.206.32,Coimbatore,IN,16.43245,82.323151,v7.5.3,N,N
622951386074,58470fdfdbfe9d0a5fb77fe4cd070e17,103.217.96.9,Thiruvananthapuram,IN,24.068111,77.390255,v7.5.3,N,N
995889706522,c5ca8bb1b96d0dc58f48aa8ab5ccf10f,103.189.234.245,Udaipur,IN,25.147386,75.994038,Chrome/124.0,N,N
388919537152,b7c8276a245356dd82de8419e8748df1,203.171.6.247,Gaya,IN,16.705361,73.042712,Edge/124.0,N,N
922210716511,89c024ce011d726062e3421e459a011b,59.217.87.168,Kochi,IN,9.971074,76.238235,v8.1.2,N,N
922210716511,2ed7fe69389b0f8574a952fb11eb8f94,117.164.235.32,Kochi,IN,9.967029,76.251767,v9.0.1,N,N
451500707330,41bd3e88bb17fb27a86d90aed0249ccd,203.141.227.60,Noida,IN,17.038432,78.286809,v8.2.0,N,N
197117889864,b385949e3c5968fd15a3eadbf5a02819,106.189.216.62,Pune,IN,18.556637,73.814255,v8.1.2,N,N
197117889864,122e610a6adb3852958d111b8704c042,122.209.89.114,Pune,IN,18.557452,73.811526,Edge/124.0,N,N
881137526202,c972561a075bd085e2a9096ad058ff34,122.206.119.236,Jaipur,IN,26.915218,75.830667,v7.5.3,N,N
881137526202,803ebb09719889a7cbf8e4951c6c8ce4,103.144.186.102,Jaipur,IN,26.929098,75.817051,v9.0.1,N,N
300498645309,003ac2d8df830bdfae683f2f6002d446,182.204.125.150,Nizamabad,IN,18.800579,81.304144,v8.1.2,N,N
300498645309,5b780e889716bcf8d3ca218c6a5a5c35,182.88.128.198,Nizamabad,IN,18.800051,81.312912,v9.0.1,N,N
643469810623,8822cb55bbc0c0beaf68c0d4a4a6abbe,117.244.63.70,Nagpur,IN,23.059705,75.131541,v7.5.3,N,N
643469810623,a02f6527f3daab0652cca25a4db7b681,106.154.176.83,Nagpur,IN,23.062062,75.123887,v8.1.2,N,N
720751690244,6dcc825ac22dc02298cea5fd47879dc2,103.37.251.52,Kolkata,IN,22.618601,88.385036,v9.1.0,N,N
720751690244,0c2808e46cdd3816d6234b42c021e31d,182.152.149.122,Kolkata,IN,22.608694,88.385365,v7.5.3,N,N
124422377630,ed69fbd36161c9ebbf5a36e00a498557,103.78.230.20,Bhagalpur,IN,23.011511,75.47459,Safari/17.4,N,N
403916413021,fa628794c3bd7fd2122e0d0cffcf7e31,103.37.166.230,Puri,IN,19.663267,80.686598,Safari/17.4,N,N
418501351683,233437d1910eb6fc69b495186f00292f,203.252.246.240,Rohini,IN,19.654439,79.695945,v7.5.3,N,N
418501351683,f8b3a363833588fe062a57f20db5be7a,49.98.223.103,Rohini,IN,19.663353,79.690881,v7.5.3,N,N
394785489117,ed37a04a2e2fa1d0f92ee6f788a5dbc5,157.198.219.190,Warangal,IN,21.403451,78.740468,SamsungBrowser/24.0,N,N
464136287537,bbb5a9a5d3326ef847c69cb39d031eb8,103.3.148.146,Coimbatore,IN,22.123073,73.94267,v8.1.2,N,N
890822967397,73de65b489aa93da15b5b1f068e8d6ac,106.153.2.80,Vadodara,IN,23.796588,81.636606,v7.5.3,N,N
890822967397,d65a9dba1bd91fe3d19298488d0810bf,59.221.1.91,Vadodara,IN,23.78637,81.630782,SamsungBrowser/24.0,N,N
209927581746,ea98e2d5d31d86fb7fcce448d5d89d92,157.235.177.167,Gurugram,IN,20.467852,81.862546,SamsungBrowser/24.0,N,N
501378639926,54b2483ece9124f6ae12bdf9d8ff06ad,103.96.58.212,Kolkata,IN,22.531501,88.32873,Edge/124.0,N,N
566520808648,7e6f81afc805c1b133fc13ef518cc423,103.155.120.162,Rajkot,IN,24.762154,79.690358,v8.1.2,N,N
466884446607,137d9fd3d7a1c5b921efa87f43f7e4b4,157.42.213.84,Howrah,IN,16.430181,82.022833,Chrome/124.0,N,N
566976160868,cef1b0d2889d5dba5b868ea2da290afa,49.95.98.59,Pune,IN,18.479736,73.820991,Safari/17.4,N,N
566976160868,f67139d4a82a7f8ea71e49ed90935410,182.227.28.38,Pune,IN,18.489188,73.827253,Firefox/125.0,N,N
804290573788,4f7a1f92fcb3925509c20edc549e7b56,182.228.221.20,Rourkela,IN,16.238912,78.600883,Firefox/125.0,N,N
916504092422,b7414d19e3c469e4887394157e68f0ae,59.217.248.215,Dwarka,IN,15.637135,77.606179,v9.0.1,N,N
986401075748,45b687fdc03f70e7f32d62f0db2ca2e7,203.179.238.181,Jabalpur,IN,18.484397,82.747476,Chrome/124.0,N,N
873899841173,842126f1018ef381a4fe34eea8f6ff86,59.132.251.121,Nagpur,IN,19.415716,80.864452,v8.2.0,N,N
873899841173,0bde2c2269ca0d60af2a06517cd85762,103.149.79.175,Nagpur,IN,19.406838,80.856336,Firefox/125.0,N,N
351838343121,7ef4ef2eccc99d7c9cb2de447c837c44,106.14.124.42,Mangaluru,IN,22.046948,79.792132,v8.1.2,N,N
309816585672,ecadef1c38397b69d1b857b1ca5fc402,106.84.249.206,Bengaluru,IN,13.006784,77.635984,v8.1.2,N,N
911452823886,3363effc04f03c8de57831ae0e1076ff,203.74.104.55,Varanasi,IN,17.898203,77.973161,v7.5.3,N,N
198379985798,a8e44fcd698da844fc285e25a2c88d2a,182.244.134.11,Agra,IN,20.952795,73.844547,Chrome/124.0,N,N
766788191009,bd39b4902535e534e44caf36ba058bd8,122.130.106.38,Siliguri,IN,19.646944,76.750811,v8.2.0,N,N
429072488493,6118ea1988c25ca54756052194748429,122.197.100.156,Nizamabad,IN,21.621433,73.245672,v8.2.0,N,N
231727467141,bdcab15e0cea453f529804aaf110e398,203.91.49.183,Vadodara,IN,24.756846,75.228867,Safari/17.4,N,N
765015767877,aedd99251c2db5865e36191d633677d3,122.108.2.249,Salem,IN,21.659051,76.933475,Safari/17.4,N,N
765015767877,ceb8860f7eea7ec22ed6eb47416b3497,157.11.255.120,Salem,IN,21.658031,76.923961,v9.0.1,N,N
118031234089,733d3ce6e0733aca70864fb7c3575811,49.166.160.126,Kozhikode,IN,15.962911,82.536761,v9.0.1,N,N
575555165757,3a3af768cbe5abcc95ae8eb68e88595a,157.162.185.13,Jodhpur,IN,16.362125,73.043484,v7.5.3,N,N
708342706859,d6bf7daf8e6b5515b9e71288f89506ff,117.103.63.187,Nagpur,IN,24.555834,81.105819,v7.5.3,N,N
708342706859,ac21866f20b15ac9cac673e3f9d4c1dc,157.167.220.209,Nagpur,IN,24.562637,81.10398,v9.1.0,N,N
685039427506,dee17ef742d8146ad935dba316242269,122.120.245.6,Thrissur,IN,22.191475,73.419695,Safari/17.4,N,N
783030932079,f5a2d1643fa0e08e0c6ba857edfc1e9f,103.167.80.65,Hubli,IN,22.204417,80.75887,Chrome/124.0,N,N
939007660788,7fddbc2789f51103b8110d9e442e44c5,122.30.52.58,Thiruvananthapuram,IN,20.232521,76.474168,v8.1.2,N,N
758435786492,ad06dc3d990404215d10e0de634969cc,106.103.189.77,Jabalpur,IN,22.431499,78.998707,v7.5.3,N,N
904602054154,ce76920e1587c378b62ff1f206910271,103.114.160.61,Kozhikode,IN,19.377415,74.627878,SamsungBrowser/24.0,N,N
351738347995,c45a11075664e33aa3ae99fcddaa5157,117.79.54.44,Jaipur,IN,26.931049,75.745373,Firefox/125.0,N,N
351738347995,62f641907a781051a5c3617f917e49db,122.244.18.192,Jaipur,IN,26.941467,75.754827,v8.1.2,N,N
152749115898,69a783c98bce9bb7c736cac99439c78a,122.175.39.151,Patna,IN,25.574262,85.161181,v7.5.3,N,N
265118160634,bb5ad62291474d4cdd87de73e0ac47ba,157.216.45.173,Mumbai,IN,19.072026,72.906716,v9.0.1,N,N
844238772005,35e1c8b5c614182680461623af1dbd64,182.22.75.223,Gurugram,IN,20.057869,81.446766,Edge/124.0,N,N
356303486833,aec557c4ca1106cec2ac32022e9b3ac5,49.65.64.14,Surat,IN,25.192852,79.576827,SamsungBrowser/24.0,N,N
919437673958,be7ea7f922a2fcbc839b215b6e3e5f93,49.70.114.251,Karimnagar,IN,24.234637,77.032914,Firefox/125.0,N,N
871026094420,bda6f7b30e89afdb2e18996761048220,157.38.179.175,Patna,IN,25.570167,85.142495,SamsungBrowser/24.0,N,N
746561773057,28b38ce7c48b22c7faf72459c53676ad,106.98.204.104,Kota,IN,21.903035,77.931156,v8.1.2,N,N
153762889694,cbcead7699bdb821fac1e8947ea761c1,122.180.179.169,Kozhikode,IN,20.29047,82.286845,SamsungBrowser/24.0,N,N
153762889694,bcd11fc337858d8b161bf957842186e9,59.93.3.216,Kozhikode,IN,20.296783,82.294045,v8.1.2,N,N
416530426795,247388371f7cee1e5ff9ce33c105ea8b,117.82.159.238,Ludhiana,IN,24.359727,74.327467,v8.2.0,N,N
416530426795,c4a46b0ebd6ef2f9f860e517629845bc,103.84.116.179,Ludhiana,IN,24.352988,74.324124,v7.5.3,N,N
512791892742,f8940a44e04c6ec29cdc2d6b547cafdf,103.20.36.64,Agra,IN,23.087664,74.821487,Firefox/125.0,N,N
739533509906,d598b94d0081373a1f918bb3a8dacada,117.221.145.93,Cuttack,IN,15.577422,80.456008,v9.0.1,N,N
739533509906,eeb5e515d5d02ee78d98df499719a87b,103.168.108.95,Cuttack,IN,15.581254,80.454537,SamsungBrowser/24.0,N,N
360661795532,11e6cb70f3f67826eee6336de467b3cb,117.144.6.6,Kochi,IN,9.972847,76.297801,v8.1.2,N,N
360661795532,3310e73bbf1d19295678ea8aa493a3e7,59.53.153.65,Kochi,IN,9.976053,76.30932,v7.5.3,N,N
360661795532,212f456438a6dd20f63b383853ec29da,182.103.96.116,Kochi,IN,9.976049,76.293198,Firefox/125.0,N,N
118308472539,ada0db06e06315ddc6f758ddb26fc556,103.112.141.237,Thiruvananthapuram,IN,17.804364,80.282042,Edge/124.0,N,N
118308472539,de32a19aadfe6b6ac072e2eb480670d1,157.140.180.199,Thiruvananthapuram,IN,17.809182,80.272596,v7.5.3,N,N
437361092628,f71749286c6ea69e5b101d8be9439d2b,49.129.64.252,Amritsar,IN,24.471819,81.850378,v9.1.0,N,N
436084116529,c0d149c1dabfea3e95f3330114cbc66e,103.19.61.128,Kota,IN,20.76741,76.495383,v8.2.0,N,N
436084116529,675948cedddcf6e82d5ff2d7417dba43,49.53.59.101,Kota,IN,20.758263,76.489366,v9.1.0,N,N
436084116529,3eced85c7523b12d6c0714160683e4dd,157.190.191.244,Kota,IN,20.762792,76.490143,v9.0.1,N,N
375287562982,54378071a03ea0730f0361621fa5c7db,49.240.172.84,Thrissur,IN,18.08912,81.949912,v9.0.1,N,N
818091877333,bf9538b1c59aaca88334312cf070691e,122.168.247.219,Bhopal,IN,23.235607,77.385529,v9.0.1,N,N
818091877333,b54e7d60830e73c13362eea04e0ab9fc,49.18.225.206,Bhopal,IN,23.243121,77.381086,v7.5.3,N,N
790139994714,0364f30b10aad94282199cfc5c817e05,203.174.127.231,Nizamabad,IN,24.7983,73.196168,Firefox/125.0,N,N
535982541817,fcd457f11bb2694b6a1e8c22d4971e3e,157.78.17.149,Nizamabad,IN,19.005933,78.068148,v8.1.2,N,N
876356951270,40c6795a18f97e20877c524a83ee54e6,103.7.174.69,Amritsar,IN,24.708187,78.775104,SamsungBrowser/24.0,N,N
534540913613,8b377317bd8d6a2760c9a479dd5fd918,182.193.52.230,Chandigarh,IN,30.731106,76.754431,Chrome/124.0,N,N
534540913613,6bc253d0c63703f607ef31a5953fbd6d,157.235.34.153,Chandigarh,IN,30.740409,76.743721,v7.5.3,N,N
212516585101,098999433dc68e92461174e34d40805c,203.82.36.53,Rajkot,IN,17.140705,81.47381,Edge/124.0,N,N
212516585101,3e828d55d0e16e6370715e472fbecdd3,106.141.128.75,Rajkot,IN,17.130505,81.474157,Edge/124.0,N,N
665560792674,27306dbb5631f75e1f255a51937ab728,106.227.3.38,Bhagalpur,IN,20.367189,78.784823,v8.2.0,N,N
472685472572,2f6526e2bcd12b3eb7c41846a4387a51,59.103.204.52,Kozhikode,IN,22.940295,74.937898,SamsungBrowser/24.0,N,N
389529774298,12c83cadd40d827fffc64fe56a7fe82f,103.44.95.117,Kochi,IN,9.951904,76.271396,v8.2.0,N,N
389529774298,cc370e8b98f5b28e4a5b7ab696fadd68,106.238.53.84,Kochi,IN,9.948061,76.268031,Firefox/125.0,N,N
611536035611,d117ce6cc67320cde8b0ee7b42cc5ffd,59.31.207.21,Lucknow,IN,26.802567,80.977863,v7.5.3,N,N
364840751351,d1455ee62ae18a405ebe54ca96d3b7bc,59.182.168.208,Muzaffarpur,IN,24.564337,73.74273,v9.1.0,N,N
539344348543,0dc01faf0d038ea1cc2a63a3aeb2e2a7,182.68.114.237,Kochi,IN,9.93772,76.245263,Chrome/124.0,N,N
875560504889,5a059efc055a86edac156a66462732f7,59.87.118.147,Mangaluru,IN,19.674143,75.842402,v8.2.0,N,N
913386655385,0f7c25086d368cdebe47c211195eb0de,122.226.5.9,Nagpur,IN,22.503765,74.501895,v7.5.3,N,N
451158056894,52b75a04e0be1f1c85e395f12a4331d8,182.166.3.185,Vadodara,IN,22.862298,73.685997,Safari/17.4,N,N
174942273258,a72538eb0707e9fb276c6375610bed4e,106.52.23.9,Varanasi,IN,21.815554,79.639678,Edge/124.0,N,N
503622821341,7088bb1da24a9a931c661e5f7305c9ea,59.97.60.178,Bhagalpur,IN,23.9407,76.010039,v9.1.0,N,N
503622821341,82ce37f99284affe768ba0d99c31e7ad,106.156.241.127,Bhagalpur,IN,23.937155,75.999195,v9.1.0,N,N
503622821341,fa0aa8e7e7a077c7ad276fe73e477a16,117.225.159.124,Bhagalpur,IN,23.946335,76.00768,Firefox/125.0,N,N
927933585044,d67ab5b917419cc5057e9e1b049d2d5b,103.74.137.122,Thrissur,IN,17.445086,79.366271,Chrome/124.0,N,N
673782374556,c6ebf7b67566f4c7490c858bb7a9ae1b,103.1.243.58,Udaipur,IN,23.100492,78.41886,Chrome/124.0,N,N
673782374556,71a2d994722069ca0d64940b04b8f443,182.4.233.239,Udaipur,IN,23.108867,78.428481,Firefox/125.0,N,N
301059738004,da2acdb852419560ab5b4e1b54b2a51c,59.119.147.99,Kozhikode,IN,19.489452,78.24988,v9.0.1,N,N
172101588043,1c09efbf2c3c5a4a8b22349235fb78a3,59.90.47.128,Rajkot,IN,24.198952,79.367594,Firefox/125.0,N,N
172101588043,af2b533ed32742588d251a641b7bd20f,182.108.113.53,Rajkot,IN,24.204101,79.362973,Edge/124.0,N,N
493049218308,84919391b150fe6bd01658cd0998653c,59.85.101.55,Kota,IN,18.532223,73.853761,Chrome/124.0,N,N
493049218308,079c6116a434e1d45db441446b706167,122.84.131.2,Kota,IN,18.544757,73.847912,Edge/124.0,N,N
692053346888,b7f633d0279d741a3b720968129883a9,59.33.95.158,Surat,IN,18.462964,77.603846,v8.1.2,N,N
692053346888,25d31b2e7e9513f7cba9a235be98a119,49.58.232.241,Surat,IN,18.476745,77.602825,v9.1.0,N,N
950315259306,6892d797746d305552d41e4de740b78a,182.45.188.2,Cuttack,IN,19.624819,75.566949,Chrome/124.0,N,N
